Rank,Region Name,State Name,Latitude,Longitude,Year,Average House Price
42,"Oklahoma City, OK",OK,35.46756,-97.516426,2021,185726.83
42,"Oklahoma City, OK",OK,35.46756,-97.516426,2022,209864.67
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2000,115354.25
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2001,123351.0
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2002,128389.08
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2003,132355.42
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2004,134353.83
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2005,139833.5
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2006,144483.42
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2007,146372.25
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2008,145266.75
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2009,142850.08
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2010,141295.75
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2011,135498.42
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2012,134159.83
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2013,135807.33
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2014,140891.42
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2015,144787.58
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2016,151208.67
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2017,160457.42
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2018,170806.83
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2019,178270.67
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2020,189901.25
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2021,213451.67
43,"Louisville-Jefferson County, KY",KY,38.259411,-85.678008,2022,234822.0
44,"Hartford, CT",CT,41.765804,-72.67337,2000,165959.5
44,"Hartford, CT",CT,41.765804,-72.67337,2001,178690.92
44,"Hartford, CT",CT,41.765804,-72.67337,2002,193864.75
44,"Hartford, CT",CT,41.765804,-72.67337,2003,214582.83
44,"Hartford, CT",CT,41.765804,-72.67337,2004,235585.25
44,"Hartford, CT",CT,41.765804,-72.67337,2005,261185.0
44,"Hartford, CT",CT,41.765804,-72.67337,2006,280120.58
44,"Hartford, CT",CT,41.765804,-72.67337,2007,282810.58
44,"Hartford, CT",CT,41.765804,-72.67337,2008,270370.83
44,"Hartford, CT",CT,41.765804,-72.67337,2009,254549.83
44,"Hartford, CT",CT,41.765804,-72.67337,2010,246915.25
44,"Hartford, CT",CT,41.765804,-72.67337,2011,233758.92
44,"Hartford, CT",CT,41.765804,-72.67337,2012,222065.58
44,"Hartford, CT",CT,41.765804,-72.67337,2013,226068.08
44,"Hartford, CT",CT,41.765804,-72.67337,2014,228388.17
44,"Hartford, CT",CT,41.765804,-72.67337,2015,224858.92
44,"Hartford, CT",CT,41.765804,-72.67337,2016,226201.92
44,"Hartford, CT",CT,41.765804,-72.67337,2017,231732.75
44,"Hartford, CT",CT,41.765804,-72.67337,2018,236660.92
44,"Hartford, CT",CT,41.765804,-72.67337,2019,238641.42
44,"Hartford, CT",CT,41.765804,-72.67337,2020,246756.5
44,"Hartford, CT",CT,41.765804,-72.67337,2021,283147.92
44,"Hartford, CT",CT,41.765804,-72.67337,2022,311706.0
45,"Richmond, VA",VA,37.540726,-77.43605,2000,134569.5
45,"Richmond, VA",VA,37.540726,-77.43605,2001,140818.17
45,"Richmond, VA",VA,37.540726,-77.43605,2002,150014.5
45,"Richmond, VA",VA,37.540726,-77.43605,2003,162084.92
45,"Richmond, VA",VA,37.540726,-77.43605,2004,178586.5
45,"Richmond, VA",VA,37.540726,-77.43605,2005,202873.25
45,"Richmond, VA",VA,37.540726,-77.43605,2006,228375.25
45,"Richmond, VA",VA,37.540726,-77.43605,2007,238508.0
45,"Richmond, VA",VA,37.540726,-77.43605,2008,233284.0
45,"Richmond, VA",VA,37.540726,-77.43605,2009,219283.92
45,"Richmond, VA",VA,37.540726,-77.43605,2010,209931.5
45,"Richmond, VA",VA,37.540726,-77.43605,2011,196130.5
45,"Richmond, VA",VA,37.540726,-77.43605,2012,190867.5
45,"Richmond, VA",VA,37.540726,-77.43605,2013,197146.25
45,"Richmond, VA",VA,37.540726,-77.43605,2014,203453.33
45,"Richmond, VA",VA,37.540726,-77.43605,2015,207945.67
45,"Richmond, VA",VA,37.540726,-77.43605,2016,214696.83
45,"Richmond, VA",VA,37.540726,-77.43605,2017,226223.33
45,"Richmond, VA",VA,37.540726,-77.43605,2018,237557.83
45,"Richmond, VA",VA,37.540726,-77.43605,2019,248794.08
45,"Richmond, VA",VA,37.540726,-77.43605,2020,260549.75
45,"Richmond, VA",VA,37.540726,-77.43605,2021,292987.75
45,"Richmond, VA",VA,37.540726,-77.43605,2022,321952.17
46,"New Orleans, LA",LA,29.951065,-90.071533,2000,125208.92
46,"New Orleans, LA",LA,29.951065,-90.071533,2001,134287.25
46,"New Orleans, LA",LA,29.951065,-90.071533,2002,141055.17
46,"New Orleans, LA",LA,29.951065,-90.071533,2003,148977.25
46,"New Orleans, LA",LA,29.951065,-90.071533,2004,157387.67
46,"New Orleans, LA",LA,29.951065,-90.071533,2005,166715.92
46,"New Orleans, LA",LA,29.951065,-90.071533,2006,185273.67
46,"New Orleans, LA",LA,29.951065,-90.071533,2007,194282.25
46,"New Orleans, LA",LA,29.951065,-90.071533,2008,190332.33
46,"New Orleans, LA",LA,29.951065,-90.071533,2009,184653.92
46,"New Orleans, LA",LA,29.951065,-90.071533,2010,180116.75
46,"New Orleans, LA",LA,29.951065,-90.071533,2011,173621.0
46,"New Orleans, LA",LA,29.951065,-90.071533,2012,170765.92
46,"New Orleans, LA",LA,29.951065,-90.071533,2013,174681.83
46,"New Orleans, LA",LA,29.951065,-90.071533,2014,180906.17
46,"New Orleans, LA",LA,29.951065,-90.071533,2015,185601.08
46,"New Orleans, LA",LA,29.951065,-90.071533,2016,192185.33
46,"New Orleans, LA",LA,29.951065,-90.071533,2017,197599.58
46,"New Orleans, LA",LA,29.951065,-90.071533,2018,200992.75
46,"New Orleans, LA",LA,29.951065,-90.071533,2019,203444.5
46,"New Orleans, LA",LA,29.951065,-90.071533,2020,214433.0
46,"New Orleans, LA",LA,29.951065,-90.071533,2021,238441.08
46,"New Orleans, LA",LA,29.951065,-90.071533,2022,262806.0
47,"Buffalo, NY",NY,42.886448,-78.878372,2000,95441.25
47,"Buffalo, NY",NY,42.886448,-78.878372,2001,96445.67
47,"Buffalo, NY",NY,42.886448,-78.878372,2002,99653.17
47,"Buffalo, NY",NY,42.886448,-78.878372,2003,103489.45
47,"Buffalo, NY",NY,42.886448,-78.878372,2004,109968.92
47,"Buffalo, NY",NY,42.886448,-78.878372,2005,114736.17
47,"Buffalo, NY",NY,42.886448,-78.878372,2006,120526.58
47,"Buffalo, NY",NY,42.886448,-78.878372,2007,123847.58
47,"Buffalo, NY",NY,42.886448,-78.878372,2008,125823.17
47,"Buffalo, NY",NY,42.886448,-78.878372,2009,127075.0
47,"Buffalo, NY",NY,42.886448,-78.878372,2010,129100.92
47,"Buffalo, NY",NY,42.886448,-78.878372,2011,127842.92
47,"Buffalo, NY",NY,42.886448,-78.878372,2012,126910.0
47,"Buffalo, NY",NY,42.886448,-78.878372,2013,130728.0
47,"Buffalo, NY",NY,42.886448,-78.878372,2014,135784.58
47,"Buffalo, NY",NY,42.886448,-78.878372,2015,138498.75
47,"Buffalo, NY",NY,42.886448,-78.878372,2016,143583.75
47,"Buffalo, NY",NY,42.886448,-78.878372,2017,153275.08
47,"Buffalo, NY",NY,42.886448,-78.878372,2018,163685.33
47,"Buffalo, NY",NY,42.886448,-78.878372,2019,173093.5
47,"Buffalo, NY",NY,42.886448,-78.878372,2020,183482.58
47,"Buffalo, NY",NY,42.886448,-78.878372,2021,215714.08
47,"Buffalo, NY",NY,42.886448,-78.878372,2022,240133.0
48,"Raleigh, NC",NC,35.779591,-78.638176,2000,179948.25
48,"Raleigh, NC",NC,35.779591,-78.638176,2001,185162.17
48,"Raleigh, NC",NC,35.779591,-78.638176,2002,188158.08
48,"Raleigh, NC",NC,35.779591,-78.638176,2003,190930.17
48,"Raleigh, NC",NC,35.779591,-78.638176,2004,195347.5
48,"Raleigh, NC",NC,35.779591,-78.638176,2005,202736.42
48,"Raleigh, NC",NC,35.779591,-78.638176,2006,214997.92
48,"Raleigh, NC",NC,35.779591,-78.638176,2007,226960.17
48,"Raleigh, NC",NC,35.779591,-78.638176,2008,227241.08
48,"Raleigh, NC",NC,35.779591,-78.638176,2009,218416.75
48,"Raleigh, NC",NC,35.779591,-78.638176,2010,214554.92
48,"Raleigh, NC",NC,35.779591,-78.638176,2011,204445.75
48,"Raleigh, NC",NC,35.779591,-78.638176,2012,200983.0
48,"Raleigh, NC",NC,35.779591,-78.638176,2013,208301.33
48,"Raleigh, NC",NC,35.779591,-78.638176,2014,217005.83
48,"Raleigh, NC",NC,35.779591,-78.638176,2015,226617.67
48,"Raleigh, NC",NC,35.779591,-78.638176,2016,238640.5
48,"Raleigh, NC",NC,35.779591,-78.638176,2017,253882.17
48,"Raleigh, NC",NC,35.779591,-78.638176,2018,267853.5
48,"Raleigh, NC",NC,35.779591,-78.638176,2019,281343.67
48,"Raleigh, NC",NC,35.779591,-78.638176,2020,293532.58
48,"Raleigh, NC",NC,35.779591,-78.638176,2021,350200.83
48,"Raleigh, NC",NC,35.779591,-78.638176,2022,436638.83
49,"Birmingham, AL",AL,33.518589,-86.810356,2000,123459.5
49,"Birmingham, AL",AL,33.518589,-86.810356,2001,128435.67
49,"Birmingham, AL",AL,33.518589,-86.810356,2002,132928.08
49,"Birmingham, AL",AL,33.518589,-86.810356,2003,138054.5
49,"Birmingham, AL",AL,33.518589,-86.810356,2004,144542.75
49,"Birmingham, AL",AL,33.518589,-86.810356,2005,153240.67
49,"Birmingham, AL",AL,33.518589,-86.810356,2006,162972.33
49,"Birmingham, AL",AL,33.518589,-86.810356,2007,168797.08
49,"Birmingham, AL",AL,33.518589,-86.810356,2008,163929.58
49,"Birmingham, AL",AL,33.518589,-86.810356,2009,153125.42
49,"Birmingham, AL",AL,33.518589,-86.810356,2010,148902.33
49,"Birmingham, AL",AL,33.518589,-86.810356,2011,142210.17
49,"Birmingham, AL",AL,33.518589,-86.810356,2012,137516.75
49,"Birmingham, AL",AL,33.518589,-86.810356,2013,140317.17
49,"Birmingham, AL",AL,33.518589,-86.810356,2014,143043.33
49,"Birmingham, AL",AL,33.518589,-86.810356,2015,146996.33
49,"Birmingham, AL",AL,33.518589,-86.810356,2016,150999.33
49,"Birmingham, AL",AL,33.518589,-86.810356,2017,156791.83
49,"Birmingham, AL",AL,33.518589,-86.810356,2018,164233.83
49,"Birmingham, AL",AL,33.518589,-86.810356,2019,173202.92
49,"Birmingham, AL",AL,33.518589,-86.810356,2020,186277.42
49,"Birmingham, AL",AL,33.518589,-86.810356,2021,210943.75
49,"Birmingham, AL",AL,33.518589,-86.810356,2022,237644.67
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2000,192935.5
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2001,198604.92
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2002,200154.5
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2003,200309.08
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2004,202683.0
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2005,206191.17
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2006,230498.17
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2007,273498.58
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2008,276130.33
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2009,247833.17
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2010,233071.75
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2011,213789.83
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2012,216099.0
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2013,243439.17
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2014,258715.5
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2015,273049.5
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2016,294869.67
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2017,322229.42
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2018,351403.25
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2019,378918.33
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2020,406968.08
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2021,500347.0
50,"Salt Lake City, UT",UT,40.76078,-111.891045,2022,593006.67
